소장구분,유물명,한자명칭,국적/시대,용도
국립1-대구-증,"현풍곽씨 편지(아파서 못 갔다며, 둘이 그냥 돌아왔으니)",諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(사위를 먼데서 보지 마소서),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(누구 얼굴이 얽었고 누구는 얽지 않았는지),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(그 바느질품은 내가 갚으려 합니다),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(안덕 동생이 당역을 중히 한다 하니),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(선비들이 죽기를 각오하고 상소하러 간다 하니),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(삼치를 보내니 면화로 바꾸어 주십시오),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(초승에는 영등신이 아주 무섭다 하고),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(병든 놈이 추워서 가슴을 앓고 기침을 하니),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(씨 받을 무명이 없어서 못 보내니),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(금개의 휴가는 아흐레를 주었습니다),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(옷을 버리라고 하시니 뉘 옷을...),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(말하기 싫으시면 이 편지를 드리십시오),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(산뒤도 초열흘날부터 고뿔을 앓고),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(자반 조금하고 생조기 한 뭇을 보냅니다),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(제수(祭需)도 못 차려 보내니 망극합니다),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(하룻길 밖의 혼사는 절대 마옵소서),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(어린 자식 때문에 하루 만에는 못 갈 곳이니),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(생강이 약이라 하니 부디 구해 보십시오),諺簡,한국-조선,기타-자료-
국립1-대구-증,"현풍곽씨 편지(시난 동생은 해산했는지, 무엇을 낳았는지)",諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(그런 놀라운 상사가 어디에 있으리이까),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(응낭이는 기침을 하여 음식도 먹지 못하네),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(눈물로 세월을 보내다가 이제야 사람을 보내네),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(상장(上狀)),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(부디 상(床)을 곁에 놓아두소서),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(郭宜昌이 郭秀才에게1),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(郭宜昌이 郭秀才에게2),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(郭宜昌이 郭都令에게),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(郭宜昌이 朴生員에게),諺簡,한국-조선,기타-자료-
국립1-대구-증,현풍곽씨 편지(郭宜昌이 동생 愈員에게),諺簡,한국-조선,기타-자료-
국립1-대구-증,무명 솜장옷,長衣,한국-조선,의-의류-평상복
국립1-대구-증,무명 겹장옷,長衣,한국-조선,의-의류-평상복
국립1-대구-증,삼베 홑장옷,長衣,한국-조선,의-의류-평상복
국립1-대구-증,모시 홑장옷,長衣,한국-조선,의-의류-평상복
국립1-대구-증,명주 솜누비 중치막,中致莫,한국-조선,의-의류-평상복
국립1-대구-증,무명 겹저고리,赤古理,한국-조선,의-의류-평상복
국립1-대구-증,무명 겹저고리,赤古理,한국-조선,의-의류-평상복
국립1-대구-증,모시 적삼,赤衫,한국-조선,의-의류-평상복
국립1-대구-증,무명 적삼,赤衫,한국-조선,의-의류-평상복
국립1-대구-증,무명 적삼,赤衫,한국-조선,의-의류-평상복
국립1-대구-증,무명 적삼,赤衫,한국-조선,의-의류-평상복
국립1-대구-증,무명 적삼,赤衫,한국-조선,의-의류-평상복
국립1-대구-증,무명 적삼,赤衫,한국-조선,의-의류-평상복
국립1-대구-증,무명 적삼,赤衫,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑치마,,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑치마,,한국-조선,의-의류-평상복
국립1-대구-증,무명 겹바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 겹바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 겹바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,삼베 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,삼베 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,무명 홑바지,袴,한국-조선,의-의류-평상복
국립1-대구-증,버선,襪,한국-조선,의-의류-기타
국립1-대구-증,무명 홑보자기,褓子,한국-조선,의-기타-
국립1-대구-증,소모자,小帽子,한국-조선,의-관모-쓰개
국립1-대구-증,베개,枕,한국-조선,의-기타-
국립1-대구-증,요,褥,한국-조선,의-기타-
국립1-대구-증,이불,衾,한국-조선,의-기타-
국립1-대구-증,이불,衾,한국-조선,의-기타-
국립1-대구-증,빗접,,한국-조선,의-기타-
국립1-대구-증,돗자리,,한국-조선,의-기타-
국립1-대구-증,파손된 옷과 옷감,,한국-조선,의-기타-
국립1-부여-부여,銅鏡,청동거울,한국-백제,주-생활용품-화장구
국립1-부여-부여,金銅製耳環,금동제귀걸이,한국-백제,의-장신구-신체장식
국립1-부여-부여,鍍金銅塔身,금동탑신,한국-백제,종교신앙-불교-예배
국립1-부여-부여,金銅製立佛,금동보살입상,한국-백제,종교신앙-불교-예배
국립1-부여-부여,金銅製風鐸舌,금동제풍탁설,한국-백제,종교신앙-불교-장엄
국립1-부여-부여,靑銅馬形帶鉤,청동마형대구,한국-초기철기,의-대/구-구
국립1-부여-부여,雙禽端華八陵鏡,청동거울,한국-백제,주-생활용품-화장구
국립1-부여-부여,마름쇠,마름쇠,한국-백제,군사-근력무기-기타
국립1-부여-부여,梵鍾,범종,한국-고려,종교신앙-불교-의식
국립1-부여-부여,滑石製立佛,활석제불상,한국-백제,종교신앙-불교-예배
국립1-부여-부여,石製棟端飾瓦,마루장식기와,한국-백제,주-건축부재-지붕재
국립1-부여-부여,磨製石鏃,돌화살촉,한국-청동기,군사-근력무기-궁시
국립1-부여-부여,紡錘車,가락바퀴,한국-청동기,산업/생업-공업-염직
국립1-부여-부여,一斤'銘石製鎔范,일근명 돌거푸집,한국-백제,산업/생업-공업-야금
국립1-부여-부여,百濟砂宅智積堂塔碑,사택지적비,한국-백제,사회생활-기념-비
국립1-부여-부여,四耳附壺,네귀달린 항아리,한국-백제,식-음식기-저장운반
국립1-부여-부여,器臺片,그릇받침조각,한국-백제,식-음식기-기타
국립1-부여-부여,把手付有蓋壺,뚜껑항아리,한국-백제,식-음식기-저장운반
국립1-부여-부여,注口土器,주전자모양토기,한국-백제,식-음식기-기타
국립1-부여-부여,蓮花過雲文塼,연화운문전,한국-백제,주-건축부재-벽/바닥재
국립1-부여-부여,鬼形文塼,,한국-백제,주-건축부재-벽/바닥재
국립1-부여-부여,鳳凰文塼,봉황문전,한국-백제,주-건축부재-벽/바닥재
국립1-부여-부여,蟠龍文塼,반용문전,한국-백제,주-건축부재-벽/바닥재
국립1-부여-부여,瓦當,와당,한국-백제,주-건축부재-지붕재
국립1-부여-부여,蓮花文瓦當,연꽃무늬수막새,한국-백제,주-건축부재-지붕재
국립1-부여-부여,蓮花文瓦當,연꽃무늬수막새,한국-백제,주-건축부재-지붕재
국립1-부여-부여,도가니,도가니,한국-백제,산업/생업-공업-야금
국립1-부여-부여,木造金箔小塔(목조금박소탑),목재금박소탑,한국-고려,종교신앙-불교-공양
국립1-부여-부여,石槽(석조),석조,한국-백제,주-생활용품-기타
국립1-부여-부여,前部'銘標石,전부명표석,한국-백제,사회생활-사회제도-기타
국립1-부여-부여,石造如來立像,박물관석조여래입상,한국-고려,종교신앙-불교-예배
국립1-부여-부여,五層石塔(오층석탑),동남리석탑,한국-고려,종교신앙-불교-예배
국립1-부여-부여,浮屠(부도),부도,한국-통일신라,종교신앙-불교-예배
국립1-부여-부여,劉仁願碑(유인원비),유인원비,한국-백제,사회생활-기념-비
국립1-부여-부여,碑石首,비석이수,한국-고려,사회생활-기념-비
국립1-부여-부여,鐵製斗(철제초두),철제자루솥,한국-백제,식-취사-취사
국립1-부여-부여,銅製梵鍾,동제범종,한국-고려,종교신앙-불교-의식
국립1-부여-부여,金銅菩薩像,금동보살상,한국-고려,종교신앙-불교-예배
국립1-부여-부여,金銅菩薩像,금동보살상,한국-고려,종교신앙-불교-예배
국립1-부여-부여,金銅佛立像,금동불입상,한국-통일신라,종교신앙-불교-예배
국립1-부여-부여,金銅如來坐像,금동여래좌상,한국-백제,종교신앙-불교-예배
국립1-부여-부여,金銅菩薩立像(금동보살입상),금동보살입상,한국-백제,종교신앙-불교-예배
국립1-부여-부여,捧持寶珠菩薩立像,보살입상,한국-백제,종교신앙-불교-예배
국립1-부여-부여,神將像,신장상,한국-백제,종교신앙-불교-예배
국립1-부여-부여,銅製品,동제품,한국-백제,종교신앙-불교-장엄
국립1-부여-부여,銅鏡,동제거울,한국-고려,주-생활용품-화장구
국립1-부여-부여,三足器(삼족기),세발토기,한국-백제,식-음식기-음식
국립1-부여-부여,白磁酒杯臺(백자주배대),백자굽다리잔받침,한국-조선,사회생활-의례생활-제례
국립1-부여-부여,白磁馬上杯(백자마상배),백자굽다리잔,한국-조선,식-음식기-음식
국립1-부여-부여,指頭文平瓦(지두문평와),지두문평와,한국-백제,주-건축부재-지붕재
국립1-부여-부여,尾(치미),치미,한국-백제,주-건축부재-지붕재
국립1-부여-부여,有溝石斧,홈자귀,한국-청동기,산업/생업-공업-목공
국립1-부여-부여,高杯形器臺,굽다리형그릇받침,한국-백제,사회생활-의례생활-제례
국립1-부여-부여,廣口壺,입큰단지,한국-백제,식-음식기-저장운반
국립1-부여-부여,高杯,굽다리접시,한국-백제,식-음식기-음식
국립1-부여-부여,磨製石劍,간돌검,한국-청동기,군사-근력무기-도검
국립1-부여-부여,蓮花文瓦當,연꽃무늬수막새,한국-백제,주-건축부재-지붕재
국립1-부여-부여,便器,변기,한국-백제,주-생활용품-위생용구
국립1-부여-부여,金銅舍利外甁,장하리삼층석탑출토금동사리구병,한국-고려,종교신앙-불교-장엄
국립1-부여-부여,銀製內甁,은제내병,한국-고려,종교신앙-불교-장엄
국립1-부여-부여,陶硯,벼루,한국-백제,주-생활용품-문방구
국립1-부여-부여,有蓋式骨壺,뚜껑있는뼈단지,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,碑石龜趺片,비석귀부편,한국-통일신라,사회생활-기념-비
국립1-부여-부여,普光寺大普光禪師碑,보광사대보광선사비,한국-고려,사회생활-기념-비
국립1-부여-부여,小形蓮花文瓦當,,한국-백제,주-건축부재-지붕재
국립1-부여-부여,馬鈴,말방울,한국-백제,군사-장비-마구
국립1-부여-부여,靑銅製鬼面裝飾,청동제귀면장식,한국-백제,주-건축부재-지붕재
국립1-부여-부여,蓮花文瓦當,연꽃무늬수막새,한국-백제,주-건축부재-지붕재
국립1-부여-부여,靑銅六角蓋,청동육각뚜껑,한국-백제,사회생활-의례생활-제례
국립1-부여-부여,白磁明器,,한국-조선,사회생활-의례생활-제례
국립1-부여-부여,靑銅製梵鍾,,한국-고려,종교신앙-불교-의식
국립1-부여-부여,"金銅裝飾品, 金銅棺釘",,한국-백제,기타-용도불명-용도불명품
국립1-부여-부여,特殊瓦,특수기와,한국-백제,주-건축부재-지붕재
국립1-부여-부여,金銅地藏菩薩,,한국-조선,종교신앙-불교-예배
국립1-부여-부여,金銅佛坐像,,한국-조선,종교신앙-불교-예배
국립1-부여-부여,金銅觀音菩薩,,한국-조선,종교신앙-불교-예배
국립1-부여-부여,把手附鉢,손잡이발,한국-백제,식-음식기-음식
국립1-부여-부여,甕棺,독무덤,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,金製耳飾(금제이식),금귀걸이,한국-백제,의-장신구-신체장식
국립1-부여-부여,無文土器壺,민무늬토기항아리,한국-청동기,사회생활-의례생활-상장
국립1-부여-부여,骨壺,,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,磨製石鏃,돌화살촉,한국-청동기,군사-근력무기-궁시
국립1-부여-부여,韓國式銅劍,,한국-청동기,군사-근력무기-도검
국립1-부여-부여,劍把形銅器,,한국-초기철기,종교신앙-민간신앙-동신신앙
국립1-부여-부여,대쪽모양동기,劍把形銅器,한국-초기철기,종교신앙-민간신앙-동신신앙
국립1-부여-부여,喇叭形銅器,,한국-초기철기,종교신앙-민간신앙-동신신앙
국립1-부여-부여,碧玉製管玉,벽옥제대롱옥,한국-초기철기,의-장신구-신체장식
국립1-부여-부여,黑陶長頸壺,검은간토기,한국-초기철기,식-음식기-저장운반
국립1-부여-부여,金鼓,쇠북,한국-고려,종교신앙-불교-의식
국립1-부여-부여,磨製石劍,간돌검,한국-청동기,군사-근력무기-도검
국립1-부여-부여,三足土器壺,세발단지,한국-백제,식-음식기-저장운반
국립1-부여-부여,"舍利含, 舍利",사리기,한국-고려,종교신앙-불교-장엄
국립1-부여-부여,土器淨甁,토기정병,한국-백제,식-음식기-음식
국립1-부여-부여,土管,,한국-백제,주-건축부재-배관설비
국립1-부여-부여,虎子(호자),호자,한국-백제,주-생활용품-위생용구
국립1-부여-부여,環頭大刀(환두대도),고리자루칼,한국-백제,군사-근력무기-도검
국립1-부여-부여,石鏃,돌화살촉,한국-청동기,군사-근력무기-궁시
국립1-부여-부여,蓮花臺石,,한국-백제,종교신앙-불교-예배
국립1-부여-부여,高杯形器臺,그릇받침,한국-백제,사회생활-의례생활-제례
국립1-부여-부여,長鼓形器臺,그릇받침,한국-백제,사회생활-의례생활-제례
국립1-부여-부여,高杯,굽다리접시,한국-백제,식-음식기-음식
국립1-부여-부여,高杯,굽다리접시,한국-백제,식-음식기-음식
국립1-부여-부여,龜形碑石座臺,,한국-조선,사회생활-기념-비
국립1-부여-부여,陵山里古墳飛雲蓮花圖,능산리고분비운연화도,한국-광복이후,문화예술-서화-회화
국립1-부여-부여,臺附鉢形土器,굽다리바리,한국-백제,식-음식기-음식
국립1-부여-부여,半月形石刀,반달돌칼,한국-청동기,산업/생업-농업-수확탈곡
국립1-부여-부여,銅戈,꺽창,한국-청동기,군사-근력무기-모극
국립1-부여-부여,多紐細文鏡,잔무늬거울,한국-초기철기,주-생활용품-화장구
국립1-부여-부여,多紐粗文鏡,거친무늬거울,한국-초기철기,주-생활용품-화장구
국립1-부여-부여,靑銅矛,청동투겁창,한국-청동기,군사-근력무기-모극
국립1-부여-부여,黑陶長頸壺,검은간토기,한국-초기철기,식-음식기-저장운반
국립1-부여-부여,有溝石斧,홈자귀,한국-청동기,산업/생업-공업-목공
국립1-부여-부여,粘土帶土器,덧띠토기,한국-청동기,식-음식기-저장운반
국립1-부여-부여,粘土帶土器,,한국-청동기,식-음식기-저장운반
국립1-부여-부여,無文土器甕,,한국-청동기,식-음식기-저장운반
국립1-부여-부여,無文土器,민무늬토기,한국-청동기,식-음식기-저장운반
국립1-부여-부여,磨製石斧,간돌도끼,한국-청동기,군사-근력무기-타격기
국립1-부여-부여,豆形土器,,한국-초기철기,식-음식기-음식
국립1-부여-부여,三足土器,세발토기,한국-백제,사회생활-의례생활-제례
국립1-부여-부여,金銅製耳飾,금동제귀걸이,한국-백제,의-장신구-신체장식
국립1-부여-부여,塑造佛頭,,한국-백제,종교신앙-불교-예배
국립1-부여-부여,陶俑,도용,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,陶俑,,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,陶俑,,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,陶俑,,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,陶俑,,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,陶俑,,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,陶俑,,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,陶俑,,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,陶俑,,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,陶俑,도용,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,滑石製三尊佛,,한국-백제,종교신앙-불교-예배
국립1-부여-부여,陶俑,,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,塑造菩薩像片,,한국-백제,종교신앙-불교-예배
국립1-부여-부여,銅鐸,,한국-초기철기,종교신앙-민간신앙-무속신앙
국립1-부여-부여,流璃製管玉,유리제대롱구슬,한국-초기철기,의-장신구-신체장식
국립1-부여-부여,鐵斧(철부),쇠도끼,한국-초기철기,군사-근력무기-타격기
국립1-부여-부여,銅戈,꺽창,한국-초기철기,군사-근력무기-모극
국립1-부여-부여,三足器,세발토기,한국-백제,식-음식기-음식
국립1-부여-부여,有顎土器,전달린토기,한국-백제,식-음식기-음식
국립1-부여-부여,人面文土器片,사람얼굴무늬토기조각,한국-백제,식-음식기-음식
국립1-부여-부여,二重口緣壺,겹아가리이중단지,한국-백제,식-음식기-저장운반
국립1-부여-부여,異形土器,,한국-백제,식-음식기-음식
국립1-부여-부여,骨壺,뼈단지,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,爐形土器(노형토기),화로모양토기,한국-백제,식-음식기-저장운반
국립1-부여-부여,圓底短頸壺(원저단경호),짧은목항아리,한국-백제,식-음식기-저장운반
국립1-부여-부여,紅陶(홍도),붉은간토기,한국-청동기,식-음식기-저장운반
국립1-부여-부여,金銅光背(금동광배),금동광배,한국-백제,사회생활-의례생활-상장
국립1-부여-부여,黑釉壺片(흑유호편),흑유단지조각,중국-당,식-음식기-저장운반
국립1-부여-부여,鐵鎌(철겸),,한국-백제,군사-근력무기-기타
국립1-부여-부여,兩枝槍(양지창),,한국-백제,군사-근력무기-모극
국립1-부여-부여,大形鐵鏃(대형철촉),,한국-백제,군사-근력무기-궁시
국립1-부여-부여,蓮花文瓦當,연꽃무늬수막새,한국-백제,주-건축부재-지붕재
국립1-부여-부여,金銅板佛(금동판불),금동판불,한국-백제,종교신앙-불교-장엄
국립1-부여-부여,鏤金製品(누금제품),누금제품,한국-백제,의-장신구-신체장식
국립1-부여-부여,銀製板裝飾,,한국-백제,의-대/구-대
국립1-부여-부여,佛頭,,한국-백제,종교신앙-불교-예배
국립1-부여-부여,佛身片,,한국-백제,종교신앙-불교-예배
국립1-부여-부여,佛身片,,한국-백제,종교신앙-불교-예배
국립1-부여-부여,昌王銘石造舍利龕,,한국-백제,종교신앙-불교-장엄
국립1-부여-부여,各種玉,,한국-백제,의-장신구-신체장식
국립1-부여-부여,琉璃玉,유리옥,한국-백제,종교신앙-불교-기타
국립1-부여-부여,金銅製鈴,금동제방울,한국-백제,
국립1-부여-부여,一斤'銘臘石製鎔範,,한국-백제,산업/생업-공업-야금
국립1-부여-부여,百濟金銅大香爐,백제금동대향로,한국-백제,사회생활-의례생활-제례
국립1-부여-부여,純金製耳飾,순금제 귀걸이,한국-백제,의-장신구-신체장식
국립1-부여-부여,金銅製耳飾,금동제 귀걸이,한국-백제,의-장신구-신체장식
국립1-부여-부여,銀製冠飾,은제관모장식,한국-백제,의-관모-관
국립1-부여-부여,銀製冠飾,은제관모장식,한국-백제,의-관모-관
국립1-부여-부여,銀制腰帶裝飾,은제요대장식,한국-백제,의-대/구-구
국립1-부여-부여,銀製腰帶裝飾,은제 허리띠장식,한국-백제,의-대/구-구
국립1-부여-부여,金製花形裝(금제화형장식),금제꽃모양장식,한국-백제,기타-용도불명-용도불명품
국립1-부여-부여,土製品,토제품,한국-백제,의-장신구-신체장식
국립1-부여-부여,琉璃玉,유리구슬,한국-백제,의-장신구-신체장식
국립1-부여-부여,銀製腰帶裝飾,은제 허리띠장식,한국-백제,의-장신구-신체장식
국립1-부여-부여,壺,항아리,한국-백제,식-음식기-저장운반
국립1-부여-부여,琉璃製品,유리제품,한국-백제,기타-용도불명-용도불명품
국립1-부여-부여,蓋(개),토제뚜껑,한국-백제,식-음식기-음식
국립1-부여-부여,금동새모양장식,金銅鳥形裝飾,한국-백제,기타--
국립1-부여-부여,민무늬토기 저부,無文土器 底部,한국-청동기,식-음식기-저장운반
국립1-부여-송산,금동제봉황장식,금동제봉황장식,,
국립1-부여-임시,보주형토기(寶珠形土器),,한국-백제,주-건축부재-배관설비
국립1-부여-임시,당백자벼루,,한국-백제,주-생활용품-문방구
국립1-부여-임시,남근형목간,,한국-백제,사회생활-의례생활-제례
국립1-부여-자료,棺釘,관못,한국-백제,사회생활-의례생활-상장
국립1-부여-자료,棺고리,관고리,한국-백제,사회생활-의례생활-상장
국립1-부여-자료,銀製帶,은제허리띠장식,한국-백제,의-대/구-대
국립1-부여-자료,銀製帶端金具,은제허리띠장식,한국-백제,의-대/구-대
국립1-부여-자료,鐵製三角形帽子心,철제관모심,한국-백제,의-관모-관
국립1-전주-국박소장품,얼굴무늬기와,,한국-통일신라,주-건축부재-지붕재
국립1-전주-국박소장품,청동제마,靑銅製馬,한국-통일신라,문화예술-공예-
국립1-전주-국박소장품,석제삼층석탑(石製三層石塔),石製三層石塔,한국-통일신라,종교신앙-불교-공양
국립1-전주-국박소장품,소탑형토기개(小塔形土基蓋),小塔形土基蓋,한국-고려,식-음식기-음식
국립1-전주-국박소장품,청동제(靑銅製) 봉황두(鳳凰頭),靑銅製 鳳凰頭,한국-통일신라,기타-용도불명-기타
국립1-전주-국박소장품,녹유연화문서까래기와,綠釉蓮華文椽木瓦,한국-백제,주-건축부재-지붕재
국립1-전주-미등록,운암출토구석기,雲岩出土舊石器,한국-구석기,산업/생업-선사생활-생활구일체
국립1-전주-미등록,두귀항아리,兩耳附壺,한국-신석기,식-음식기-저장운반
국립1-전주-미등록,갈판,갈판,한국-신석기,식-가공-가공
국립1-전주-미등록,갈돌,갈돌,한국-신석기,식-가공-가공
국립1-전주-미등록,붉은간토기,紅陶,한국-청동기,식-음식기-저장운반
국립1-전주-미등록,붉은간토기,,한국-청동기,식-음식기-저장운반
국립1-전주-미등록,간돌검,磨製石劍,한국-청동기,군사-근력무기-도검
국립1-전주-미등록,간돌검,磨製石劍,한국-청동기,군사-근력무기-도검
국립1-전주-미등록,목단지,土器長頸壺,한국-원삼국,식-음식기-저장운반
국립1-전주-미등록,손잡이달린발,把手附鉢,한국-원삼국,식-음식기-음식
국립1-전주-미등록,두귀달린시루,,한국-원삼국,식-취사-취사
국립1-전주-미등록,토제말,土製馬,한국-원삼국,종교신앙-민간신앙-동신신앙
국립1-전주-미등록,귀때토기,注口土器,한국-원삼국,식-음식기-저장운반
국립1-전주-미등록,겹아가리토기,二重口軟土器,한국-원삼국,식-음식기-저장운반
국립1-전주-미등록,그릇받침과 목항아리,器臺와 長頸壺,한국-삼국,식-음식기-음식
국립1-전주-미등록,그릇받침과 목항아리,器臺와 長頸壺,한국-삼국,식-음식기-음식
국립1-전주-미등록,그릇받침,器臺,한국-삼국,식-음식기-음식
국립1-전주-미등록,철사,,한국-초기철기,
국립1-전주-미등록,평지리 출토 뚜껑합,蓋盒,한국-통일신라,식-음식기-음식
국립1-전주-미등록,덧띠토기,粘土帶土器,한국-초기철기,식-음식기-음식
국립1-전주-전주,有蓋高杯,굽다리뚜껑접시,한국-가야,사회생활-의례생활-상장
국립1-전주-전주,土器有蓋長頸壺,뚜껑목항아리,한국-삼국,식-음식기-저장운반
국립1-전주-전주,土器有蓋壺,뚜껑항아리,한국-삼국,식-음식기-저장운반
국립1-전주-전주,土器器臺,그릇받침,한국-삼국,식-음식기-음식
국립1-전주-전주,白磁兩耳盞,,한국-조선,식-음식기-음식
국립1-전주-전주,粉靑沙器印花文대접,,한국-조선,식-음식기-음식
국립1-전주-전주,完山府地圖十曲屛風,,한국-조선,과학기술-지리-지도
국립1-전주-전주,鐵製三足鼎,세발솥,한국-고려,식-취사-취사
국립1-전주-전주,鐵製斗,자루솥,한국-고려,식-음식기-음식
국립1-전주-전주,鐵製三足鼎,세발솥,한국-고려,식-취사-취사
국립1-전주-전주,橫缶,白磁장군,한국-조선,식-음식기-저장운반
국립1-전주-전주,白磁떡살,,한국-조선,식-가공-가공
국립1-전주-전주,白磁靑華彩魚形硯滴,,한국-조선,주-생활용품-문방구
국립1-전주-전주,環狀石斧,바퀴날도끼,한국-청동기,군사-근력무기-타격기
국립1-전주-전주,紅陶,붉은간토기,한국-청동기,식-음식기-저장운반
국립1-전주-전주,有溝石斧,홈자귀,한국-청동기,산업/생업-공업-목공
국립1-전주-전주,四神四乳鏡,,한국-고려,주-생활용품-화장구
국립1-전주-전주,磨製石劍,간돌검,한국-청동기,군사-근력무기-도검
국립1-전주-전주,全州府地圖,,한국-조선,과학기술-지리-지도
국립1-전주-전주,靑磁象嵌菊花文馬上杯,,한국-고려,식-음식기-음식
국립1-전주-전주,金銅如來立像,,한국-통일신라,종교신앙-불교-예배
국립1-전주-전주,磨製石斧,돌도끼,한국-신석기,산업/생업-임업-임산물생산
국립1-전주-전주,釜形土器,솥모양토기,한국-삼국,식-취사-취사
국립1-전주-전주,雙龍文柄鏡,청동거울,한국-고려,주-생활용품-화장구
국립1-전주-전주,靑華白磁文字銘壺,,한국-조선,식-음식기-저장운반
국립1-전주-전주,靑華白磁山水雲鶴文壺,,한국-조선,식-음식기-저장운반
국립1-전주-전주,靑華白磁祭字銘甁形壺,,한국-조선,식-음식기-저장운반
국립1-전주-전주,磨製石劍,간돌검,한국-청동기,군사-근력무기-도검
국립1-전주-전주,靑華白磁菊花文方形硯滴,,한국-조선,주-생활용품-문방구
국립1-전주-전주,靑華白磁海駝形硯滴,,한국-조선,주-생활용품-문방구
국립1-전주-전주,粉靑沙器鐵繪唐草文甁,,한국-조선,식-음식기-음식
국립1-전주-전주,土製梅甁,,한국-고려,식-음식기-저장운반
국립1-전주-전주,白磁陽刻梅花文甁,,한국-조선,식-음식기-음식
국립1-전주-전주,靑磁象嵌菊花文盒,,한국-고려,식-음식기-음식
국립1-전주-전주,靑華白磁入角硯滴,,한국-조선,주-생활용품-문방구
국립1-전주-전주,靑磁缸,,한국-고려,식-음식기-저장운반
국립1-전주-전주,白磁注口鉢,,한국-조선,식-음식기-음식
국립1-전주-전주,靑磁廣口甁,,한국-고려,식-음식기-음식
국립1-전주-전주,白磁鐵畵線文壺,,한국-조선,식-음식기-저장운반
국립1-전주-전주,粉靑沙器귀얄文단지,,한국-조선,식-음식기-저장운반
